4298.88,744.8,NA,53,Atp6v0e2
4261.6,781.76,NA,53,Atp6v0e2
4114.12,929.36,NA,55,Atp6v0e2
3919.28,932.36,NA,55,Atp6v0e2
4513.96,1013.48,NA,57,Atp6v0e2
4341.8,895.16,NA,53,Pclo
4265.72,977.36,NA,53,Higd1a
3851.12,909.36,NA,55,Srrm1
4465.08,968.56,NA,53,Mapk8ip3
4437.16,978.28,NA,53,Mapk8ip3
4179.24,1023.64,NA,55,Mapk8ip3
3873.76,882.96,NA,55,Mapk8ip3
4251.16,933.52,NA,53,Tanc2
4019.24,937.36,NA,55,Acp1
4473.24,987.48,NA,53,Cadm3
4368.96,754.88,NA,53,Cadm3
4265.72,809.76,NA,53,Cadm3
4296.2,1001.48,NA,53,Cadm3
4187.04,902.48,NA,53,Cadm3
3857.4,940.8,NA,55,Cadm3
3876.32,1004.88,NA,55,Cadm3
3849.2,899.96,NA,55,Cadm3
4454.52,804.56,NA,53,Mast3
4044.48,1022.92,NA,55,Rgs14
4315.68,986.64,NA,53,Icam5
3841.68,941.72,NA,55,Icam5
3886.16,924.68,NA,55,Icam5
4274.72,879,NA,53,Ntrk3
4365.12,726.64,NA,53,Ntrk3
4375.04,790.44,NA,53,Ntrk3
4100.32,1001.72,NA,55,Ntrk3
4308.56,798.72,NA,53,Otub1
4416.8,962.24,NA,53,Otub1
3840.88,868.48,NA,55,Otub1
3895.64,998.76,NA,55,Otub1
4487.88,1015.96,NA,57,Otub1
4264.68,1019.64,NA,53,Rangap1
4430.84,969.04,NA,53,Rangap1
4277.48,735.6,NA,53,Rangap1
4193.68,885.6,NA,53,Rangap1
4283.48,899.36,NA,53,Rangap1
4233,763.28,NA,53,Rangap1
4442.72,953.92,NA,53,Rangap1
3862.24,912.76,NA,55,Rangap1
3848.12,963.36,NA,55,Rangap1
4317,741.44,NA,53,Dock4
4489.36,808.92,NA,53,Dock4
4171.24,837.32,NA,53,Dock4
4414.52,923.88,NA,53,Phactr1
3976.56,953.68,NA,55,Phactr1
4370.16,817.44,NA,53,Uba1
4371.24,1005.56,NA,53,Uba1
4289.52,823.4,NA,53,Uba1
4306.64,972.36,NA,53,Uba1
4245.24,1003.52,NA,53,Uba1
4145.8,1012.12,NA,55,Uba1
3952.6,967.52,NA,55,Uba1
4318.8,829.28,NA,53,Ptprn2
4458.88,849.44,NA,53,Ptprn2
4154.2,957.92,NA,55,Adora1
4489.36,929.64,NA,53,Mphosph8
4428.44,823.4,NA,53,Mphosph8
3912.88,897.72,NA,55,Mphosph8
4499.32,1022.52,NA,57,Mphosph8
4460.68,789,NA,53,Nucks1
4374.76,954,NA,53,Lingo1
4331.96,952.88,NA,53,Lingo1
4335.04,952.88,NA,53,Lingo1
4062.88,995.12,NA,55,Lingo1
3850.52,990.76,NA,55,Lingo1
3877.68,924.76,NA,55,Lingo1
4235.36,747.8,NA,53,Add2
4475.68,854.72,NA,53,Add2
4424,784.56,NA,53,Add2
4216.4,893.64,NA,53,Add2
4569.28,860.72,NA,53,Add2
4494.12,967,NA,53,Add2
4382.12,867.52,NA,53,Add2
4495.4,826.52,NA,53,Add2
3913.88,966.84,NA,55,Add2
4082.84,937.72,NA,55,Add2
3960.44,968.44,NA,55,Add2
4011.44,1005.2,NA,55,Add2
3963.24,1016.84,NA,55,Add2
4002.28,956.92,NA,55,Zfp365
3962.28,941.64,NA,55,Zfp365
4213.36,900.72,NA,53,Trim37
4319.48,1019.96,NA,53,Trim37
4296.64,906.36,NA,53,Trim37
4315.08,1018.88,NA,53,Trim37
4370.88,1002.56,NA,53,Sipa1l1
4395.88,809.28,NA,53,Sipa1l1
3843.76,872.2,NA,55,Sipa1l1
4429.2,979.6,NA,53,Napa
4320.56,975,NA,53,Napa
4470.96,957.84,NA,53,Napa
3873.6,958,NA,55,Napa
4019.68,933.84,NA,55,Napa
3859.44,917.88,NA,55,Napa
3917.2,947.08,NA,55,Napa
3973.32,997.04,NA,55,Napa
4393.56,1001.92,NA,53,Pfkl
3849.84,1012.68,NA,55,Pfkl
4187.64,851.12,NA,53,Dctn2
3856.04,755.52,NA,55,Dctn2
4085.88,933.56,NA,55,Dctn2
3982.52,982,NA,55,B4galt6
4444.32,944.2,NA,53,Dnajc5
4325.72,741.16,NA,53,Dnajc5
4433.72,790.32,NA,53,Dnajc5
4392.88,1012.68,NA,57,Dnajc5
4426.28,954.76,NA,53,Macf1
3964.76,1010.24,NA,55,Macf1
4299.52,755.92,NA,53,Amph
4445.52,941.48,NA,53,Amph
3914.96,965.52,NA,55,Amph
4246.72,987.44,NA,53,Rb1cc1
4090.52,939.08,NA,55,Rb1cc1
4303.24,947.76,NA,53,Kif5a
4484.4,819.08,NA,53,Kif5a
4559.72,867.84,NA,53,Kif5a
4481.52,921.04,NA,53,Kif5a
3865.24,979.96,NA,55,Kif5a
3857.8,755.8,NA,55,Kif5a
4124.64,923.8,NA,55,Kif5a
3943.76,990.32,NA,55,Kif5a
4174.72,1011.68,NA,55,Kif5a
3867.8,875.68,NA,55,Stx12
4280.56,820.84,NA,53,Grin1
4446.72,997.4,NA,53,Grin1
4493.12,918.92,NA,53,Grin1
4455.92,978.64,NA,53,Grin1
3970.36,990.36,NA,55,Grin1
3881,956.48,NA,55,Grin1
3880.72,961.4,NA,55,Grin1
4415.6,908.56,NA,53,Ankrd46
4389.72,866.16,NA,53,Ankrd46
3986.2,972.04,NA,55,Ankrd46
4129.2,1015.52,NA,55,Cacnb4
4516.24,957.16,NA,53,Kcnab2
4274.52,942,NA,53,Gcc2
4233.72,810.16,NA,53,Gcc2
3878.36,975.52,NA,55,Gcc2
4198.96,988.28,NA,53,Ndufs1
4403.12,965.96,NA,53,Ndufs1
3924.92,899.6,NA,55,Ndufs1
4296.68,1020.48,NA,53,Scamp5
4278,850.28,NA,53,Scamp5
4132.6,940.48,NA,55,Scamp5
4468.44,914.44,NA,53,Rbfox2
4479.64,976.48,NA,53,Gnb5
4146.92,958,NA,55,Cdip1
4362.72,799.96,NA,53,Wac
4368.52,784.32,NA,53,Prrc2b
4425.52,951.48,NA,53,Prrc2b
4174.44,865.6,NA,53,Prrc2b
4250.16,1014.56,NA,53,Prrc2b
4402.72,846.56,NA,53,Prrc2b
3854.12,763.04,NA,55,Prrc2b
4129.4,973.28,NA,55,Prrc2b
4153.44,952.44,NA,55,Prrc2b
4130,968.88,NA,55,Prrc2b
4212.68,801.8,NA,53,Eef1a2
4517.56,968.92,NA,53,Eef1a2
4314.28,933.16,NA,53,Eef1a2
4528.52,823.56,NA,53,Eef1a2
4272.56,1021.68,NA,53,Eef1a2
4264.56,730.2,NA,53,Eef1a2
4218.84,754.24,NA,53,Eef1a2
4198.6,922.56,NA,53,Eef1a2
4292.6,784.04,NA,53,Eef1a2
4380.88,854.44,NA,53,Eef1a2
4468.48,815.24,NA,53,Eef1a2
4359.76,936.84,NA,53,Eef1a2
4220.8,988.36,NA,53,Eef1a2
4365.08,983.12,NA,53,Eef1a2
4469.76,962.4,NA,53,Eef1a2
4332.2,824.08,NA,53,Eef1a2
4228.48,905.52,NA,53,Eef1a2
4342.16,989.76,NA,53,Eef1a2
4294.24,895.52,NA,53,Eef1a2
4210.16,860.4,NA,53,Eef1a2
4304.52,702.24,NA,53,Eef1a2
4192.36,811.04,NA,53,Eef1a2
4245.08,872.16,NA,53,Eef1a2
4341.96,940.08,NA,53,Eef1a2
4453.96,786.68,NA,53,Eef1a2
4228.8,918.72,NA,53,Eef1a2
3904.28,943.88,NA,55,Eef1a2
4019.96,954.6,NA,55,Eef1a2
3855.76,1022.8,NA,55,Eef1a2
4072.04,960.04,NA,55,Eef1a2
3854.56,876.24,NA,55,Eef1a2
3995.88,1011.76,NA,55,Eef1a2
3925.04,1002.92,NA,55,Eef1a2
4112.76,1000.56,NA,55,Eef1a2
3938.88,984.8,NA,55,Eef1a2
3907.72,923.12,NA,55,Eef1a2
3871.36,1018.72,NA,55,Eef1a2
4513.96,1003,NA,57,Eef1a2
4144.48,900.48,NA,55,Dnajc7
4198.4,990.72,NA,53,Nkiras1
4288.12,801.44,NA,53,Rap1gds1
4495.2,896.48,NA,53,Ppfia2
4243.28,800.08,NA,53,Pum1
4516.92,967.16,NA,53,Pum1
4085.28,978.64,NA,55,Pum1
4310.48,705.84,NA,53,R3hdm4
4391.76,950.04,NA,53,R3hdm4
4290.8,828.84,NA,53,R3hdm4
4431.72,983.04,NA,53,R3hdm4
4364.04,843.08,NA,53,R3hdm4
4171.36,834.64,NA,53,R3hdm4
4134.8,997.4,NA,55,R3hdm4
4431.68,1022.6,NA,57,R3hdm4
4021.96,1000.52,NA,55,Gdap1
4231.52,814.56,NA,53,Dlgap4
4104.08,1014.96,NA,55,Dlgap4
3929.32,1009.64,NA,55,Hars
3848.16,889.44,NA,55,Nrip3
4314.68,863.52,NA,53,Cend1
4228.64,988.36,NA,53,Cend1
4490.96,939.52,NA,53,Cend1
4209.76,805.96,NA,53,Cend1
4425.56,960.64,NA,53,Cend1
4306.2,892.04,NA,53,Cend1
3908.24,1022.04,NA,55,Cend1
4238.52,857.36,NA,53,Slc17a7
4511.6,844.4,NA,53,Slc17a7
4326.32,780.44,NA,53,Slc17a7
4500.68,993.2,NA,53,Slc17a7
4282.64,749.16,NA,53,Slc17a7
3849.2,1004.68,NA,55,Slc17a7
4069.04,995.72,NA,55,Slc17a7
3958.04,972.6,NA,55,Slc17a7
3908.56,903.96,NA,55,Slc17a7
4547.2,1015.24,NA,57,Slc17a7
4449.72,970.84,NA,53,Lynx1
4144.16,1002.6,NA,55,Lynx1
3985.4,964.64,NA,55,Lynx1
4351.48,982.44,NA,53,Pcnp
4248.32,987.88,NA,53,Rab11b
4410.76,927.36,NA,53,Ankrd17
4276.96,798.28,NA,53,Ankrd17
4025.64,1018.56,NA,55,Ankrd17
4101.12,916.52,NA,55,Ankrd17
4363.92,799.8,NA,53,Kif3c
4252.04,977.24,NA,53,Kif3c
4103.48,960.52,NA,55,Kif3c
4281.64,826.28,NA,53,Glg1
4190.24,890.16,NA,53,Glg1
4237.04,829.12,NA,53,Glg1
